Version,Engine,Section,Name,Mean,Deviation,MOE,RME,SEM
1.8.51,JSC,persistent hash maps,[coll pmap] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :a 1)) m)),119.0,,,,
1.8.51,JSC,persistent hash maps,[coll cljs.core.PersistentHashMap.EMPTY] (assoc coll :f0 1),0.000148,,,,
1.8.51,JSC,"transient map, conj! 100000 items",[m cljs.core.PersistentHashMap.EMPTY] (loop [i 0 m (transient m)] (if (> i 100000) (persistent! m) (recur (inc i) (assoc! m i i)))),41.0,,,,
1.8.51,JSC,set ops,[] #{},4.3e-05,,,,
1.8.51,JSC,set ops,[] #{1 3 2},3.4e-05,,,,
1.8.51,JSC,set ops,[v [1 2 3]] (set v),0.000362,,,,
1.8.51,JSC,set ops,[] (hash-set 1 2 3),3.4e-05,,,,
1.8.51,JSC,set ops,[coll #{1 3 2}] (conj coll 4),0.000156,,,,
1.8.51,JSC,set ops,[coll #{1 3 2}] (get coll 2),9.3e-05,,,,
1.8.51,JSC,set ops,[coll #{1 3 2}] (contains? coll 2),8.2e-05,,,,
1.8.51,JSC,set ops,[coll #{1 3 2}] (coll 2),9.6e-05,,,,
1.8.51,JSC,seq ops,[coll (range 500000)] (reduce + coll),21.0,,,,
1.8.51,JSC,reader,"[s ""{:foo [1 2 3]}""] (reader/read-string s)",0.023,,,,
1.8.51,JSC,reader,[s big-str-data] (reader/read-string s),0.653,,,,
1.8.51,JSC,range,[r (range 100000)] (last r),2.6,,,,
1.8.51,JSC,lazy-seq - first run,[r r] (last r),201.0,,,,
1.8.51,JSC,lazy-seq - second run,[r r] (last r),64.0,,,,
1.8.51,JSC,Sequence iterator,[s (seq ipmap)] (let [iter (seq-iter s)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.62,,,,
1.8.51,JSC,Direct iterator,[] (let [iter (-iterator ipmap)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.189,,,,
1.8.51,JSC,comprehensions,[xs (range 512)] (last (for [x xs y xs] (+ x y))),138.0,,,,
1.8.51,JSC,comprehensions,[xs (vec (range 512))] (last (for [x xs y xs] (+ x y))),38.5,,,,
1.8.51,JSC,comprehensions,[a (Box. 0) xs (range 512)] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),46.0,,,,
1.8.51,JSC,comprehensions,[a (Box. 0) xs (vec (range 512))] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),13.0,,,,
1.8.51,JSC,reducers,[xs (into [] (range 100000))] (r/reduce + (r/map inc (r/map inc (r/map inc xs)))),4.5,,,,
1.8.51,JSC,transducers,[xs (into [] (range 100000))] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),4.6,,,,
1.8.51,JSC,primitive array reduce 1000000 many ops,[xs (into-array (range 100000))] (-> xs (.map inc) (.map inc) (.map inc) (.reduce (fn [a b] (+ a b)) 0)),10.1,,,,
1.8.51,JSC,reduce range 100000 many ops,[xs (range 100000)] (reduce + 0 (map inc (map inc (map inc xs)))),55.9,,,,
1.8.51,JSC,transduce range 100000 many ops,[xs (range 100000)] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),4.5,,,,
1.8.51,JSC,multimethods,[] (simple-multi :foo),0.00026,,,,
1.8.51,JSC,higher-order variadic function calls,[f array] (f 1 2 3 4 5 6 7 8 9 0),0.00121,,,,
1.8.51,JSC,higher-order variadic function calls,[f vector] (f 1 2 3 4 5 6 7 8 9 0),0.00029,,,,
1.8.51,JSC,higher-order variadic function calls,[] (= 1 1 1 1 1 1 1 1 1 0),0.00079,,,,
1.8.51,JSC,Destructuring a sequence,[v (into [] (range 100000))] (loop [[x & xs] v] (if-not (nil? xs) (recur xs) x)),13.8,,,,
1.8.40,V8,identity,[x 1] (identity x),9.09e-06,,,,
1.8.40,V8,symbol construction,[] (symbol (quote foo)),2.7e-05,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),0.27,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),0.24,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.11,,,,
1.8.40,V8,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.09,,,,
1.8.40,V8,instance?,[coll []] (instance? PersistentVector coll),0.00051,,,,
1.8.40,V8,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),0.000503,,,,
1.8.40,V8,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),0.000501,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (seq coll),3e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (seq coll)",9.5e-05,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (first coll),4.1e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (first coll)",0.000114,,,,
1.8.40,V8,array & string ops,[coll (array 1 2 3)] (nth coll 2),4.5e-05,,,,
1.8.40,V8,array & string ops,"[coll ""foobar""] (nth coll 2)",2.5e-05,,,,
1.8.40,V8,cloning & specify,[coll [1 2 3]] (clone coll),2.6e-05,,,,
1.8.40,V8,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.000563,,,,
1.8.40,V8,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),2.2e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (first coll),2.2e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (-first coll),1.5e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (rest coll),1.3e-05,,,,
1.8.40,V8,list ops,[coll (list 1 2 3)] (-rest coll),1.3e-05,,,,
1.8.40,V8,list ops,[] (list),4e-06,,,,
1.8.40,V8,list ops,[] (list 1 2 3),0.000553,,,,
1.8.40,V8,vector ops,[] [],3e-06,,,,
1.8.40,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),0.000573,,,,
1.8.40,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec (array a b c))),0.000562,,,,
1.8.40,V8,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),0.000555,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (transient coll),0.00022,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (nth coll 0),2.1e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-nth coll 0),2.3e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-nth coll 0),1.8e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (coll 0),0.000504,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (conj coll 4),4.9e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-conj coll 4),4.6e-05,,,,
1.8.40,V8,vector ops,[coll []] (-conj coll 1),4e-05,,,,
1.8.40,V8,vector ops,[coll [1]] (-conj coll 2),4e-05,,,,
1.8.40,V8,vector ops,[coll [1 2]] (-conj coll 3),4.1e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (seq coll),3.9e-05,,,,
1.8.40,V8,vector ops,[coll [1 2 3]] (-seq coll),2.3e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (first coll),3.8e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (-first coll),2.2e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (rest coll),2.2e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (-rest coll),2.5e-05,,,,
1.8.40,V8,vector ops,[coll (seq [1 2 3])] (next coll),2.5e-05,,,,
1.8.40,V8,large vector ops,[] (reduce conj [] (range 40000)),7.1,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00027,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00066,,,,
1.8.40,V8,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00025,,,,
1.8.40,V8,chunked seqs,[] (-first v),1.6e-05,,,,
1.8.40,V8,chunked seqs,[] (-next v),3.4e-05,,,,
1.8.40,V8,chunked seqs,[] (-rest v),3e-05,,,,
1.8.40,V8,"transient vector, conj! 1000000 items",[v []] (loop [i 0 v (transient v)] (if (> i 1000000) (persistent! v) (recur (inc i) (conj! v i)))),550.0,,,,
1.8.40,V8,vector equality,[a (into [] (range 100000)) b (into [] (range 100000))] (= a b),3.9,,,,
1.8.40,V8,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed)))))] (.sort arr compare),3.27,,,,
1.8.40,V8,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed) (rand-nth seed)))))] (.sort arr compare),8.55,,,,
1.8.40,V8,"reduce lazy-seqs, vectors, ranges",[coll (take 100000 (iterate inc 0))] (reduce + 0 coll),94.0,,,,
1.8.40,V8,"reduce lazy-seqs, vectors, ranges",[coll (range 100000)] (reduce + 0 coll),1.9,,,,
1.8.40,V8,"reduce lazy-seqs, vectors, ranges",[coll (into [] (range 100000))] (reduce + 0 coll),1.5,,,,
1.8.40,V8,apply,[coll (into [] (range 100000))] (apply + coll),5.3,,,,
1.8.40,V8,apply,[] (list 1 2 3 4 5),0.000134,,,,
1.8.40,V8,apply,[xs (array-seq (array 1 2 3 4 5))] (apply list xs),0.000139,,,,
1.8.40,V8,apply,[xs (list 1 2 3 4 5)] (apply list xs),0.000434,,,,
1.8.40,V8,apply,[xs [1 2 3 4 5]] (apply list xs),0.00014,,,,
1.8.40,V8,apply,[f (fn [a b & more])] (apply f (range 32)),0.000234,,,,
1.8.40,V8,apply,[f (fn [a b c d e f g h i j & more])] (apply f (range 32)),0.000834,,,,
1.8.40,V8,update-in,[coll {:foo 1} ks [:foo]] (update-in coll ks inc),0.000331,,,,
1.8.40,V8,update-in,[coll (array-map :foo 1) ks [:foo]] (update-in coll ks inc),0.000318,,,,
1.8.40,V8,obj-map,[coll (obj-map)] (assoc coll :foo :bar),0.000247,,,,
1.8.40,V8,obj-map,[coll (obj-map :foo :bar)] (-lookup coll :foo),2.8e-05,,,,
1.8.40,V8,obj-map,[coll (obj-map :foo :bar)] (assoc coll :baz :woz),0.001615,,,,
1.8.40,V8,obj-map,[coll (obj-map :foo :bar :baz :woz)] (-lookup coll :baz),2.2e-05,,,,
1.8.40,V8,obj-map,[coll (obj-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),2.2e-05,,,,
1.8.40,V8,array-map,"[] {[1] true, [2] true, [3] true}",0.00118,,,,
1.8.40,V8,array-map,[coll (array-map)] (assoc coll :foo :bar),6.3e-05,,,,
1.8.40,V8,array-map,[coll (array-map :foo :bar)] (-lookup coll :foo),5.3e-05,,,,
1.8.40,V8,array-map,[coll (array-map :foo :bar)] (assoc coll :baz :woz),8.1e-05,,,,
1.8.40,V8,array-map,[coll (array-map :foo :bar :baz :woz)] (-lookup coll :baz),6.4e-05,,,,
1.8.40,V8,array-map,[coll (array-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),7.9e-05,,,,
1.8.40,V8,array-map w/ symbols,[coll (array-map)] (assoc coll a b),9.2e-05,,,,
1.8.40,V8,array-map w/ symbols,[coll (array-map a b)] (-lookup coll a),6.7e-05,,,,
1.8.40,V8,array-map w/ symbols,[coll (array-map a b)] (assoc coll c d),9.9e-05,,,,
1.8.40,V8,array-map w/ symbols,[coll (array-map a b c d)] (-lookup coll c),8.1e-05,,,,
1.8.40,V8,array-map w/ symbols,[coll (array-map a b c d e f)] (-lookup coll e),9.3e-05,,,,
1.8.40,V8,array-map w/ inline symbols,[coll (array-map)] (assoc coll (quote foo) (quote bar)),8.7e-05,,,,
1.8.40,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (-lookup coll (quote foo)),7e-05,,,,
1.8.40,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (assoc coll (quote baz) (quote woz)),0.0001,,,,
1.8.40,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz))] (-lookup coll (quote baz)),8e-05,,,,
1.8.40,V8,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz) (quote lol) (quote rofl))] (-lookup coll (quote lol)),9.4e-05,,,,
1.8.40,V8,map / record ops,"[coll {:foo 1, :bar 2}] (get coll :foo)",6e-05,,,,
1.8.40,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (get coll (quote foo))",6.9e-05,,,,
1.8.40,V8,map / record ops,"[coll {:foo 1, :bar 2}] (-lookup coll :foo nil)",4.4e-05,,,,
1.8.40,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (-lookup coll (quote foo) nil)",6e-05,,,,
1.8.40,V8,map / record ops,"[coll {:foo 1, :bar 2}] (:foo coll)",6.3e-05,,,,
1.8.40,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] ((quote foo) coll)",0.000102,,,,
1.8.40,V8,map / record ops,"[coll {:foo 1, :bar 2}] (kw coll)",7.4e-05,,,,
1.8.40,V8,map / record ops,"[coll {(quote foo) 1, (quote bar) 2}] (sym coll)",8.8e-05,,,,
1.8.40,V8,map / record ops,"[coll {:foo 1, :bar 2}] (loop [i 0 m coll] (if (< i 100000) (recur (inc i) (assoc m :foo 2)) m))",6.0,,,,
1.8.40,V8,map / record ops,[coll (Foo. 1 2)] (:bar coll),4.6e-05,,,,
1.8.40,V8,map / record ops,[coll (Foo. 1 2)] (-lookup coll :bar),3.3e-05,,,,
1.8.40,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :bar 2),4.5e-05,,,,
1.8.40,V8,map / record ops,[coll (Foo. 1 2)] (assoc coll :baz 3),6.6e-05,,,,
1.8.40,V8,map / record ops,[coll (Foo. 1 2)] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :bar 2)) m)),40.0,,,,
1.8.40,V8,zipmap,"[m {:a 1, :b 2, :c 3}] (zipmap (keys m) (map inc (vals m)))",0.00314,,,,
1.8.40,V8,persistent hash maps,[key :f0] (hash key),2.5e-05,,,,
1.8.40,V8,persistent hash maps,"[key ""f0""] (m3-hash-unencoded-chars key)",2.2e-05,,,,
1.8.40,V8,persistent hash maps,[key :unsynchronized-mutable] (hash key),2e-05,,,,
1.8.40,V8,persistent hash maps,[coll hash-coll-test] (hash-coll coll),1.14,,,,
1.8.40,V8,persistent hash maps,[coll hash-coll-test] (hash-ordered-coll coll),0.95,,,,
1.8.40,V8,persistent hash maps,[coll hash-imap-test] (hash-imap coll),0.78,,,,
1.8.40,V8,persistent hash maps,[coll hash-imap-test] (hash-unordered-coll coll),1.1,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (:f0 coll),6.7e-05,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (get coll :f0),5.1e-05,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (-lookup coll :f0 nil),3.9e-05,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-test :foo500 nil),8.1e-05,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (-lookup hash-imap-int-test 500 nil),0.000257,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (assoc coll :g0 32),0.00034,,,,
1.8.40,V8,persistent hash maps,[coll pmap] (loop [i 0 m coll] (if (< i 1000000) (recur (inc i) (assoc m :a 1)) m)),77.0,,,,
1.8.40,V8,persistent hash maps,[coll cljs.core.PersistentHashMap.EMPTY] (assoc coll :f0 1),0.000123,,,,
1.8.40,V8,"transient map, conj! 100000 items",[m cljs.core.PersistentHashMap.EMPTY] (loop [i 0 m (transient m)] (if (> i 100000) (persistent! m) (recur (inc i) (assoc! m i i)))),61.0,,,,
1.8.40,V8,set ops,[] #{},4e-06,,,,
1.8.40,V8,set ops,[] #{1 3 2},4e-06,,,,
1.8.40,V8,set ops,[v [1 2 3]] (set v),0.00031,,,,
1.8.40,V8,set ops,[] (hash-set 1 2 3),4e-06,,,,
1.8.40,V8,set ops,[coll #{1 3 2}] (conj coll 4),0.000306,,,,
1.8.40,V8,set ops,[coll #{1 3 2}] (get coll 2),6.9e-05,,,,
1.8.40,V8,set ops,[coll #{1 3 2}] (contains? coll 2),4.8e-05,,,,
1.8.40,V8,set ops,[coll #{1 3 2}] (coll 2),8.9e-05,,,,
1.8.40,V8,seq ops,[coll (range 500000)] (reduce + coll),25.0,,,,
1.8.40,V8,reader,"[s ""{:foo [1 2 3]}""] (reader/read-string s)",0.03,,,,
1.8.40,V8,reader,[s big-str-data] (reader/read-string s),0.784,,,,
1.8.40,V8,range,[r (range 100000)] (last r),4.1,,,,
1.8.40,V8,lazy-seq - first run,[r r] (last r),460.0,,,,
1.8.40,V8,lazy-seq - second run,[r r] (last r),85.0,,,,
1.8.40,V8,Sequence iterator,[s (seq ipmap)] (let [iter (seq-iter s)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.483,,,,
1.8.40,V8,Direct iterator,[] (let [iter (-iterator ipmap)] (loop [v nil] (if (.hasNext iter) (recur (.next iter)) v))),0.132,,,,
1.8.40,V8,comprehensions,[xs (range 512)] (last (for [x xs y xs] (+ x y))),314.0,,,,
1.8.40,V8,comprehensions,[xs (vec (range 512))] (last (for [x xs y xs] (+ x y))),55.0,,,,
1.8.40,V8,comprehensions,[a (Box. 0) xs (range 512)] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),41.25,,,,
1.8.40,V8,comprehensions,[a (Box. 0) xs (vec (range 512))] (doseq [x xs y xs] (set! a -val (+ (.-val a) x))),8.0,,,,
1.8.40,V8,reducers,[xs (into [] (range 100000))] (r/reduce + (r/map inc (r/map inc (r/map inc xs)))),8.0,,,,
1.8.40,V8,transducers,[xs (into [] (range 100000))] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),10.3,,,,
1.8.40,V8,primitive array reduce 1000000 many ops,[xs (into-array (range 100000))] (-> xs (.map inc) (.map inc) (.map inc) (.reduce (fn [a b] (+ a b)) 0)),175.8,,,,
1.8.40,V8,reduce range 100000 many ops,[xs (range 100000)] (reduce + 0 (map inc (map inc (map inc xs)))),179.1,,,,
1.8.40,V8,transduce range 100000 many ops,[xs (range 100000)] (transduce (comp (map inc) (map inc) (map inc)) + 0 xs),8.3,,,,
1.8.40,V8,multimethods,[] (simple-multi :foo),0.000154,,,,
1.8.40,V8,higher-order variadic function calls,[f array] (f 1 2 3 4 5 6 7 8 9 0),0.0001,,,,
1.8.40,V8,higher-order variadic function calls,[f vector] (f 1 2 3 4 5 6 7 8 9 0),0.00036,,,,
1.8.40,V8,higher-order variadic function calls,[] (= 1 1 1 1 1 1 1 1 1 0),0.00111,,,,
1.8.40,V8,Destructuring a sequence,[v (into [] (range 100000))] (loop [[x & xs] v] (if-not (nil? xs) (recur xs) x)),15.4,,,,
1.8.40,SM,identity,[x 1] (identity x),8.52e-06,,,,
1.8.40,SM,symbol construction,[] (symbol (quote foo)),4.5e-05,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll + 0),1.55,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll (seq arr)] (ci-reduce coll sum 0),2.72,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll + 0),0.35,,,,
1.8.40,SM,array-reduce & ci-reduce,[coll arr] (array-reduce coll sum 0),0.37,,,,
1.8.40,SM,instance?,[coll []] (instance? PersistentVector coll),1.7e-05,,,,
1.8.40,SM,satisfies?,[coll (list 1 2 3)] (satisfies? ISeq coll),1.9e-05,,,,
1.8.40,SM,satisfies?,[coll [1 2 3]] (satisfies? ISeq coll),2.8e-05,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (seq coll),0.000478,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (seq coll)",0.001352,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (first coll),0.000692,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (first coll)",0.001188,,,,
1.8.40,SM,array & string ops,[coll (array 1 2 3)] (nth coll 2),0.000172,,,,
1.8.40,SM,array & string ops,"[coll ""foobar""] (nth coll 2)",0.00084,,,,
1.8.40,SM,cloning & specify,[coll [1 2 3]] (clone coll),0.000522,,,,
1.8.40,SM,cloning & specify,[coll [1 2 3]] (specify coll IFoo (foo [_] :bar)),0.001864,,,,
1.8.40,SM,cloning & specify,[coll (specify [1 2 3] IFoo (foo [_] :bar))] (foo coll),6.1e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (first coll),0.00011,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (-first coll),8.5e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (rest coll),9.2e-05,,,,
1.8.40,SM,list ops,[coll (list 1 2 3)] (-rest coll),5.8e-05,,,,
1.8.40,SM,list ops,[] (list),1e-05,,,,
1.8.40,SM,list ops,[] (list 1 2 3),0.001268,,,,
1.8.40,SM,vector ops,[] [],1.1e-05,,,,
1.8.40,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count [a b c]),0.000567,,,,
1.8.40,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vec (array a b c))),0.000666,,,,
1.8.40,SM,vector ops,[[a b c] (take 3 (repeatedly (fn* [] (rand-int 10))))] (-count (vector a b c)),0.000521,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (transient coll),0.00203,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (nth coll 0),0.000274,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-nth coll 0),0.000165,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-nth coll 0),0.000168,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (coll 0),0.000194,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (conj coll 4),0.000975,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-conj coll 4),0.00091,,,,
1.8.40,SM,vector ops,[coll []] (-conj coll 1),0.00076,,,,
1.8.40,SM,vector ops,[coll [1]] (-conj coll 2),0.00079,,,,
1.8.40,SM,vector ops,[coll [1 2]] (-conj coll 3),0.000827,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (seq coll),0.000652,,,,
1.8.40,SM,vector ops,[coll [1 2 3]] (-seq coll),0.000409,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (first coll),9.6e-05,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (-first coll),0.000305,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (rest coll),0.000178,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (-rest coll),0.00018,,,,
1.8.40,SM,vector ops,[coll (seq [1 2 3])] (next coll),0.000179,,,,
1.8.40,SM,large vector ops,[] (reduce conj [] (range 40000)),8.2,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 32)))] (conj coll :foo),0.00167,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range 40000))] (assoc coll 123 :foo),0.00249,,,,
1.8.40,SM,large vector ops,[coll (reduce conj [] (range (+ 32768 33)))] (pop coll),0.00171,,,,
1.8.40,SM,chunked seqs,[] (-first v),0.000179,,,,
1.8.40,SM,chunked seqs,[] (-next v),0.000174,,,,
1.8.40,SM,chunked seqs,[] (-rest v),0.000179,,,,
1.8.40,SM,"transient vector, conj! 1000000 items",[v []] (loop [i 0 v (transient v)] (if (> i 1000000) (persistent! v) (recur (inc i) (conj! v i)))),232.0,,,,
1.8.40,SM,vector equality,[a (into [] (range 100000)) b (into [] (range 100000))] (= a b),1.8,,,,
1.8.40,SM,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed)))))] (.sort arr compare),6.59,,,,
1.8.40,SM,keyword compare,[arr (into-array (repeatedly 10000 (fn* [] (keyword (rand-nth seed) (rand-nth seed)))))] (.sort arr compare),14.27,,,,
1.8.40,SM,"reduce lazy-seqs, vectors, ranges",[coll (take 100000 (iterate inc 0))] (reduce + 0 coll),76.0,,,,
1.8.40,SM,"reduce lazy-seqs, vectors, ranges",[coll (range 100000)] (reduce + 0 coll),1.1,,,,
1.8.40,SM,"reduce lazy-seqs, vectors, ranges",[coll (into [] (range 100000))] (reduce + 0 coll),0.5,,,,
1.8.40,SM,apply,[coll (into [] (range 100000))] (apply + coll),4.2,,,,
1.8.40,SM,apply,[] (list 1 2 3 4 5),0.00033,,,,
1.8.40,SM,apply,[xs (array-seq (array 1 2 3 4 5))] (apply list xs),0.000308,,,,
1.8.40,SM,apply,[xs (list 1 2 3 4 5)] (apply list xs),0.00037,,,,
1.8.40,SM,apply,[xs [1 2 3 4 5]] (apply list xs),0.000363,,,,
1.8.40,SM,apply,[f (fn [a b & more])] (apply f (range 32)),0.000378,,,,
1.8.40,SM,apply,[f (fn [a b c d e f g h i j & more])] (apply f (range 32)),0.000949,,,,
1.8.40,SM,update-in,[coll {:foo 1} ks [:foo]] (update-in coll ks inc),0.000367,,,,
1.8.40,SM,update-in,[coll (array-map :foo 1) ks [:foo]] (update-in coll ks inc),0.000382,,,,
1.8.40,SM,obj-map,[coll (obj-map)] (assoc coll :foo :bar),0.000396,,,,
1.8.40,SM,obj-map,[coll (obj-map :foo :bar)] (-lookup coll :foo),0.000178,,,,
1.8.40,SM,obj-map,[coll (obj-map :foo :bar)] (assoc coll :baz :woz),0.002089,,,,
1.8.40,SM,obj-map,[coll (obj-map :foo :bar :baz :woz)] (-lookup coll :baz),0.000174,,,,
1.8.40,SM,obj-map,[coll (obj-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),0.00018,,,,
1.8.40,SM,array-map,"[] {[1] true, [2] true, [3] true}",0.002677,,,,
1.8.40,SM,array-map,[coll (array-map)] (assoc coll :foo :bar),0.00025,,,,
1.8.40,SM,array-map,[coll (array-map :foo :bar)] (-lookup coll :foo),0.000213,,,,
1.8.40,SM,array-map,[coll (array-map :foo :bar)] (assoc coll :baz :woz),0.000335,,,,
1.8.40,SM,array-map,[coll (array-map :foo :bar :baz :woz)] (-lookup coll :baz),0.000203,,,,
1.8.40,SM,array-map,[coll (array-map :foo :bar :baz :woz :lol :rofl)] (-lookup coll :lol),0.000215,,,,
1.8.40,SM,array-map w/ symbols,[coll (array-map)] (assoc coll a b),0.000262,,,,
1.8.40,SM,array-map w/ symbols,[coll (array-map a b)] (-lookup coll a),0.00021,,,,
1.8.40,SM,array-map w/ symbols,[coll (array-map a b)] (assoc coll c d),0.00036,,,,
1.8.40,SM,array-map w/ symbols,[coll (array-map a b c d)] (-lookup coll c),0.000224,,,,
1.8.40,SM,array-map w/ symbols,[coll (array-map a b c d e f)] (-lookup coll e),0.000224,,,,
1.8.40,SM,array-map w/ inline symbols,[coll (array-map)] (assoc coll (quote foo) (quote bar)),0.000254,,,,
1.8.40,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (-lookup coll (quote foo)),0.000202,,,,
1.8.40,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar))] (assoc coll (quote baz) (quote woz)),0.000358,,,,
1.8.40,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz))] (-lookup coll (quote baz)),0.000201,,,,
1.8.40,SM,array-map w/ inline symbols,[coll (array-map (quote foo) (quote bar) (quote baz) (quote woz) (quote lol) (quote rofl))] (-lookup coll (quote lol)),0.00023,,,,
